RecvTime,oldRecvTime,SendTime,oldSendTime
41691,41691,41654,41654
41691,41691,41672,41654
41722,41691,41690,41672
41722,41722,41690,41690
41722,41722,41690,41690
41722,41722,41690,41690
41723,41722,41690,41690
41723,41723,41690,41690
41723,41723,41690,41690
41754,41723,41704,41690
41754,41754,41722,41704
41754,41754,41722,41722
41755,41754,41722,41722
41755,41755,41722,41722
41755,41755,41722,41722
41755,41755,41722,41722
41755,41755,41722,41722
41786,41755,41736,41722
41786,41786,41754,41736
41786,41786,41754,41754
41786,41786,41754,41754
41786,41786,41754,41754
41786,41786,41754,41754
41786,41786,41754,41754
41786,41786,41754,41754
41822,41786,41772,41754
41822,41822,41786,41772
41822,41822,41786,41786
41822,41822,41786,41786
41822,41822,41786,41786
41822,41822,41786,41786
41823,41822,41786,41786
41823,41823,41786,41786
41823,41823,41804,41786
41854,41823,41822,41804
41854,41854,41822,41822
41854,41854,41822,41822
41854,41854,41822,41822
41854,41854,41822,41822
41855,41854,41822,41822
41855,41855,41822,41822
41886,41855,41836,41822
41886,41886,41854,41836
41886,41886,41854,41854
41886,41886,41854,41854
41887,41886,41854,41854
41887,41887,41854,41854
41887,41887,41854,41854
41887,41887,41854,41854
41922,41887,41872,41854
41922,41922,41886,41872
41922,41922,41886,41886
41922,41922,41886,41886
41922,41922,41886,41886
41923,41922,41886,41886
41923,41923,41886,41886
41923,41923,41886,41886
41923,41923,41904,41886
41954,41923,41922,41904
41954,41954,41922,41922
41954,41954,41922,41922
41954,41954,41922,41922
41955,41954,41922,41922
41955,41955,41922,41922
41955,41955,41922,41922
41986,41955,41936,41922
41986,41986,41954,41936
41986,41986,41954,41954
41986,41986,41954,41954
41987,41986,41954,41954
41987,41987,41954,41954
41987,41987,41954,41954
41987,41987,41954,41954
42022,41987,41969,41954
42022,42022,41986,41969
42022,42022,41986,41986
42023,42022,41986,41986
42023,42023,41986,41986
42023,42023,41986,41986
42023,42023,41986,41986
42023,42023,41986,41986
42023,42023,42004,41986
42055,42023,42022,42004
42055,42055,42022,42022
42055,42055,42022,42022
42055,42055,42022,42022
42055,42055,42022,42022
42055,42055,42022,42022
42055,42055,42022,42022
42086,42055,42040,42022
42086,42086,42054,42040
42086,42086,42054,42054
42086,42086,42054,42054
42086,42086,42054,42054
42086,42086,42054,42054
42087,42086,42054,42054
42087,42087,42054,42054
42118,42087,42068,42054
42118,42118,42086,42068
42118,42118,42086,42086
42118,42118,42086,42086
42118,42118,42086,42086
42118,42118,42086,42086
42118,42118,42086,42086
