RecvTime,oldRecvTime,SendTime,oldSendTime
38313835,38313769,38277069,38277053
38313851,38313835,38277086,38277069
38313966,38313851,38277086,38277086
38314015,38313966,38277102,38277086
38316309,38314015,38277102,38277102
38317472,38316309,38277102,38277102
38345735,38317472,38295174,38277102
38345767,38345735,38313016,38295174
38345866,38345767,38313032,38313016
38348585,38345866,38313049,38313032
38348602,38348585,38313049,38313049
38350896,38348602,38313065,38313049
38351977,38350896,38313065,38313065
38353910,38351977,38313081,38313065
38355827,38353910,38327614,38313081
38377683,38355827,38345079,38327614
38377700,38377683,38345096,38345079
38380567,38377700,38345112,38345096
38380731,38380567,38345112,38345112
38381812,38380731,38345112,38345112
38384106,38381812,38345128,38345112
38385957,38384106,38345128,38345128
38409763,38385957,38359923,38345128
38409796,38409763,38377028,38359923
38409812,38409796,38377044,38377028
38412647,38409812,38377044,38377044
38414023,38412647,38377061,38377044
38414040,38414023,38377061,38377061
38415531,38414040,38377077,38377061
38418643,38415531,38377077,38377077
38445693,38418643,38395755,38377077
38445710,38445693,38409042,38395755
38445726,38445710,38409059,38409042
38445726,38445726,38409075,38409059
38445759,38445726,38409075,38409075
38446726,38445759,38409092,38409075
38448364,38446726,38409108,38409092
38450805,38448364,38409108,38409108
38477675,38450805,38430538,38409108
38477708,38477675,38445054,38430538
38478937,38477708,38445071,38445054
38480313,38478937,38445087,38445071
38480329,38480313,38445087,38445087
38482787,38480329,38445104,38445087
38483852,38482787,38445104,38445104
38485982,38483852,38445120,38445104
38509820,38485982,38460652,38445120
38509853,38509820,38477020,38460652
38509853,38509853,38477052,38477020
38512442,38509853,38477052,38477052
38512540,38512442,38477052,38477052
38515080,38512540,38477069,38477052
38516096,38515080,38477069,38477069
38517849,38516096,38477085,38477069
38545882,38517849,38496697,38477085
38545914,38545882,38509050,38496697
38545914,38545914,38509067,38509050
38545964,38545914,38509083,38509067
38545980,38545964,38509100,38509083
38546062,38545980,38509116,38509100
38548487,38546062,38509116,38509116
38550928,38548487,38509132,38509116
38577978,38550928,38529268,38509132
38578011,38577978,38545062,38529268
38578060,38578011,38545095,38545062
38580550,38578060,38545095,38545095
38580567,38580550,38545112,38545095
38581746,38580567,38545128,38545112
38584302,38581746,38545144,38545128
38586039,38584302,38545161,38545144
38587792,38586039,38562642,38545161
38609681,38587792,38577110,38562642
38609714,38609681,38577142,38577110
38612089,38609714,38577159,38577142
38613253,38612089,38577175,38577159
38614596,38613253,38577191,38577175
38615792,38614596,38577208,38577191
38617594,38615792,38577224,38577208
38641777,38617594,38594984,38577224
38641810,38641777,38608993,38594984
38641810,38641810,38609026,38608993
38642990,38641810,38609042,38609026
38644399,38642990,38609042,38609042
38646725,38644399,38609042,38609042
38648052,38646725,38609058,38609042
38649920,38648052,38609058,38609058
38677724,38649920,38627523,38609058
38677740,38677724,38641024,38627523
38677740,38677740,38641040,38641024
38677855,38677740,38641056,38641040
38677855,38677855,38641073,38641056
38677855,38677855,38641073,38641073
38680312,38677855,38641089,38641073
38682885,38680312,38641089,38641089
38709836,38682885,38659963,38641089
38709869,38709836,38677068,38659963
38709869,38709869,38677085,38677068
38712622,38709869,38677085,38677085
38712638,38712622,38677101,38677085
38714833,38712638,38677101,38677101
38715849,38714833,38677101,38677101
38717570,38715849,38677117,38677101
38741769,38717570,38691847,38677117
38741801,38741769,38709066,38691847
38741818,38741801,38709083,38709066
38744325,38741818,38709099,38709083
38744341,38744325,38709115,38709099
38746815,38744341,38709115,38709115
38748109,38746815,38709132,38709115
38749797,38748109,38709148,38709132
38777977,38749797,38727171,38709148
38778010,38777977,38741031,38727171
38778076,38778010,38741048,38741031
38778158,38778076,38741064,38741048
38778223,38778158,38741064,38741064
38778223,38778223,38741081,38741064
38780369,38778223,38741097,38741081
38781615,38780369,38741097,38741097
38809795,38781615,38759906,38741097
38809844,38809795,38777076,38759906
38809844,38809844,38777093,38777076
38812449,38809844,38777109,38777093
38813531,38812449,38777125,38777109
38814874,38813531,38777125,38777125
38815988,38814874,38777142,38777125
38817774,38815988,38777158,38777142
38819445,38817774,38796131,38777158
38841826,38819445,38809025,38796131
38841859,38841826,38809041,38809025
38842874,38841859,38809058,38809041
38844267,38842874,38809058,38809058
38846741,38844267,38809074,38809058
38847822,38846741,38809074,38809074
38849477,38847822,38809091,38809074
38873594,38849477,38823115,38809091
38873611,38873594,38841023,38823115
38874676,38873611,38841039,38841023
38876150,38874676,38841056,38841039
38876150,38876150,38841072,38841056
38878608,38876150,38841072,38841072
38879755,38878608,38841089,38841072
38881573,38879755,38841089,38841089
38909721,38881573,38859865,38841089
38909770,38909721,38872988,38859865
38909836,38909770,38873005,38872988
38909852,38909836,38873021,38873005
38909852,38909852,38873037,38873021
38909934,38909852,38873037,38873037
38912048,38909934,38873037,38873037
38914374,38912048,38873054,38873037
38941850,38914374,38891584,38873054
38941883,38941850,38909033,38891584
38941883,38941883,38909066,38909033
38943144,38941883,38909082,38909066
38944848,38943144,38909082,38909082
38945930,38944848,38909099,38909082
38948109,38945930,38909099,38909099
38950059,38948109,38909115,38909099
38974077,38950059,38923877,38909115
38974094,38974077,38941080,38923877
38974110,38974094,38941096,38941080
38976879,38974110,38941113,38941096
38977862,38976879,38941129,38941113
38977879,38977862,38941146,38941129
38980238,38977879,38941146,38941146
38981893,38980238,38941162,38941146
39009764,38981893,38964476,38941162
39009797,39009764,38973062,38964476
39009797,39009797,38973094,38973062
39009879,39009797,38973111,38973094
39009977,39009879,38973127,38973111
39009977,39009977,38973144,38973127
39012533,39009977,38973160,38973144
39013451,39012533,38973176,38973160
39041795,39013451,38997031,38973176
39041844,39041795,39009076,38997031
39041844,39041844,39009093,39009076
39044367,39041844,39009109,39009093
39052068,39044367,39009109,39009109
39052117,39052068,39009125,39009109
39052133,39052117,39009142,39009125
39052215,39052133,39009142,39009142
39052232,39052215,39023674,39009142
39073777,39052232,39041058,39023674
39073793,39073777,39041074,39041058
39074842,39073793,39041074,39041074
39083591,39074842,39041091,39041074
39083607,39083591,39041091,39041091
39083607,39083607,39041107,39041091
39083656,39083607,39041107,39041107
39105873,39083656,39055885,39041107
39105906,39105873,39073007,39055885
39107151,39105906,39073023,39073007
39108118,39107151,39073039,39073023
39109232,39108118,39073039,39073039
39110886,39109232,39073056,39073039
39111837,39110886,39073056,39073056
39113885,39111837,39073072,39073056
39141901,39113885,39094191,39073072
39141934,39141901,39105037,39094191
39141934,39141934,39105054,39105037
39141934,39141934,39105054,39105054
39142082,39141934,39105070,39105054
39142082,39142082,39105070,39105070
39143015,39142082,39105086,39105070
39145457,39143015,39105086,39105086
39173965,39145457,39123633,39105086
39173998,39173965,39141099,39123633
39175308,39173998,39141115,39141099
39175341,39175308,39141131,39141115
39180715,39175341,39141148,39141131
39180764,39180715,39141148,39141148
39180862,39180764,39141164,39141148
39181469,39180862,39141164,39141164
39205914,39181469,39158367,39141164
39205963,39205914,39173080,39158367
39207290,39205963,39173113,39173080
39212123,39207290,39173146,39173113
39212221,39212123,39173178,39173146
39212303,39212221,39173195,39173178
39212402,39212303,39173211,39173195
39213729,39212402,39173244,39173211
39241975,39213729,39195133,39173244
39242024,39241975,39205062,39195133
39242122,39242024,39205094,39205062
39242253,39242122,39205111,39205094
39242417,39242253,39205127,39205111
39242450,39242417,39205127,39205127
39248365,39242450,39205144,39205127
39248479,39248365,39205160,39205144
39255393,39248479,39224854,39205160
39275382,39255393,39241106,39224854
39275415,39275382,39241123,39241106
39275415,39275415,39241123,39241123
39284262,39275415,39241123,39241123
39284295,39284262,39241123,39241123
39290062,39284295,39241123,39241123
39296714,39290062,39241123,39241123
39296828,39296714,39241123,39241123
39300793,39296828,39241123,39241123
39300810,39300793,39241123,39241123
39302694,39300810,39241123,39241123
39308953,39302694,39241123,39241123
39308985,39308953,39241123,39241123
39337985,39308985,39241123,39241123
39338165,39337985,39241123,39241123
39338182,39338165,39241123,39241123
39338182,39338182,39241123,39241123
39338182,39338182,39255442,39241123
39338198,39338182,39273104,39255442
39338280,39338198,39273137,39273104
39338296,39338280,39273154,39273137
39338362,39338296,39273170,39273154
39338378,39338362,39273186,39273170
39338395,39338378,39273203,39273186
39338477,39338395,39273219,39273203
39338575,39338477,39288768,39273219
39338591,39338575,39305053,39288768
39340459,39338591,39305070,39305053
39341262,39340459,39305086,39305070
39342507,39341262,39305102,39305086
39343490,39342507,39305119,39305102
39345325,39343490,39305135,39305119
39346898,39345325,39305152,39305135
39346914,39346898,39326303,39305152
39373735,39346914,39337068,39326303
39373784,39373735,39337100,39337068
39373784,39373784,39337117,39337100
39373784,39373784,39337133,39337117
39373800,39373784,39337149,39337133
39374996,39373800,39337149,39337149
39376160,39374996,39337166,39337149
39405848,39376160,39357826,39337166
39405880,39405848,39373063,39357826
39407044,39405880,39373096,39373063
39408109,39407044,39373096,39373096
39409141,39408109,39373112,39373096
39410075,39409141,39373112,39373112
39412844,39410075,39373129,39373112
39414711,39412844,39373145,39373129
39437862,39414711,39387006,39373145
39437878,39437862,39405078,39387006
39437895,39437878,39405094,39405078
39438976,39437895,39405110,39405094
39440270,39438976,39405110,39405110
39441401,39440270,39405127,39405110
39441417,39441401,39405127,39405127
39443891,39441417,39405143,39405127
39474087,39443891,39424837,39405143
39474120,39474087,39437010,39424837
39474234,39474120,39437043,39437010
39474251,39474234,39437059,39437043
39474365,39474251,39437059,39437059
39474365,39474365,39437075,39437059
39476692,39474365,39437092,39437075
39477741,39476692,39437108,39437092
39506003,39477741,39460177,39437108
39506052,39506003,39473088,39460177
39506167,39506052,39473153,39473088
39508493,39506167,39473186,39473153
39509460,39508493,39473219,39473186
39510738,39509460,39473251,39473219
39511950,39510738,39473284,39473251
39513622,39511950,39473333,39473284
39538116,39513622,39491290,39473333
39538148,39538116,39505053,39491290
39538230,39538148,39505085,39505053
39539328,39538230,39505102,39505085
39540393,39539328,39505135,39505102
39542851,39540393,39505151,39505135
39543932,39542851,39505167,39505151
39545767,39543932,39505184,39505167
39569720,39545767,39523862,39505184
39569737,39569720,39537067,39523862
39569737,39569737,39537100,39537067
39572178,39569737,39537116,39537100
39572194,39572178,39537133,39537116
39574242,39572194,39537165,39537133
39575324,39574242,39537182,39537165
39577355,39575324,39537198,39537182
39579125,39577355,39555925,39537198
39605863,39579125,39569032,39555925
39605896,39605863,39569049,39569032
39605913,39605896,39569065,39569049
39605945,39605913,39569065,39569065
39605962,39605945,39569081,39569065
39607174,39605962,39569081,39569081
39609157,39607174,39569081,39569081
39637911,39609157,39587759,39569081
39637943,39637911,39605077,39587759
39638205,39637943,39605093,39605077
39639303,39638205,39605110,39605093
39640679,39639303,39605110,39605110
39641712,39640679,39605126,39605110
39642990,39641712,39605126,39605126
39645955,39642990,39605143,39605126
39669876,39645955,39622067,39605143
39669908,39669876,39637108,39622067
39670793,39669908,39637124,39637108
39672268,39670793,39637140,39637124
39673431,39672268,39637157,39637140
39674660,39673431,39637173,39637157
39675725,39674660,39637190,39637173
39677642,39675725,39637206,39637190
39706068,39677642,39657965,39637206
39706101,39706068,39669024,39657965
39706150,39706101,39669057,39669024
39706166,39706150,39669073,39669057
39706166,39706166,39669073,39669073
39706232,39706166,39669106,39669073
39708427,39706232,39669122,39669106
39709558,39708427,39669122,39669122
39737951,39709558,39689700,39669122
39737984,39737951,39705052,39689700
39738000,39737984,39705085,39705052
39739344,39738000,39705085,39705085
39741801,39739344,39705118,39705085
39743260,39741801,39705118,39705118
39744308,39743260,39705134,39705118
39746143,39744308,39705150,39705134
39769916,39746143,39722632,39705150
39769933,39769916,39737083,39722632
39771096,39769933,39737116,39737083
39771129,39771096,39737132,39737116
39772440,39771129,39737148,39737132
39774488,39772440,39737165,39737148
39775700,39774488,39737165,39737165
39779042,39775700,39737181,39737165
39801914,39779042,39754057,39737181
39802013,39801914,39769048,39754057
39802095,39802013,39769081,39769048
39804438,39802095,39769097,39769081
39804519,39804438,39769114,39769097
39805437,39804519,39769130,39769114
39807976,39805437,39769146,39769130
39808009,39807976,39769146,39769146
39811483,39808009,39789577,39769146
39837926,39811483,39801046,39789577
39837959,39837926,39801079,39801046
39838041,39837959,39801095,39801079
39838156,39838041,39801112,39801095
39838189,39838156,39801128,39801112
39840450,39838189,39801144,39801128
39841465,39840450,39801161,39801144
39869941,39841465,39821395,39801161
39869974,39869941,39837058,39821395
39870088,39869974,39837074,39837058
39871251,39870088,39837091,39837074
39872464,39871251,39837107,39837091
39873611,39872464,39837124,39837107
39876019,39873611,39837140,39837124
39877789,39876019,39837156,39837140
39901857,39877789,39855785,39837156
39901873,39901857,39869072,39855785
39903086,39901873,39869089,39869072
39904462,39903086,39869105,39869089
39905560,39904462,39869122,39869105
39905576,39905560,39869138,39869122
39907870,39905576,39869154,39869138
39909754,39907870,39869154,39869154
39937934,39909754,39889782,39869154
39937984,39937934,39901005,39889782
39938000,39937984,39901038,39901005
39938082,39938000,39901054,39901038
39938082,39938082,39901070,39901054
39938147,39938082,39901087,39901070
39940212,39938147,39901087,39901087
39941195,39940212,39901103,39901087
39969998,39941195,39922533,39901103
39970031,39969998,39937099,39922533
39970031,39970031,39937115,39937099
39971227,39970031,39937132,39937115
39972718,39971227,39937148,39937132
39973701,39972718,39937164,39937148
39976027,39973701,39937181,39937164
39978026,39976027,39937197,39937181
40001949,39978026,39954941,39937197
40001982,40001949,39969113,39954941
40002998,40001982,39969129,39969113
40004407,40002998,39969146,39969129
40005554,40004407,39969162,39969146
40005570,40005554,39969179,39969162
40007634,40005570,39969195,39969179
40011272,40007634,39969211,39969195
40033898,40011272,39986120,39969211
40033931,40033898,40001048,39986120
40033931,40033931,40001081,40001048
40035110,40033931,40001097,40001081
40036503,40035110,40001114,40001097
40037568,40036503,40001114,40001114
40040058,40037568,40001130,40001114
40040075,40040058,40001146,40001130
40043532,40040075,40022151,40001146
40079904,40043532,40033046,40022151
40079937,40079904,40033079,40033046
40079986,40079937,40033095,40033079
40080068,40079986,40033112,40033095
40080101,40080068,40033112,40033112
40080232,40080101,40033128,40033112
40080248,40080232,40033144,40033128
40101924,40080248,40054345,40033144
40111362,40101924,40069091,40054345
40111411,40111362,40069124,40069091
40111542,40111411,40069140,40069124
40111640,40111542,40069156,40069140
40111656,40111640,40069156,40069156
40111804,40111656,40069173,40069156
40133939,40111804,40069189,40069173
40134021,40133939,40088260,40069189
40134103,40134021,40101089,40088260
40134217,40134103,40101105,40101089
40136249,40134217,40101122,40101105
40137379,40136249,40101138,40101122
40138575,40137379,40101154,40101138
40139755,40138575,40101171,40101154
40141590,40139755,40101171,40101171
40143097,40141590,40118063,40101171
40169951,40143097,40133070,40118063
40169967,40169951,40133103,40133070
40169984,40169967,40133120,40133103
40170000,40169984,40133136,40133120
40170115,40170000,40133136,40133136
40170852,40170115,40133152,40133136
40172064,40170852,40133169,40133152
40201900,40172064,40153747,40133169
40205815,40201900,40169082,40153747
40205848,40205815,40169115,40169082
40205864,40205848,40169132,40169115
40205930,40205864,40169148,40169132
40205996,40205930,40169148,40169148
40207060,40205996,40169164,40169148
40209993,40207060,40169181,40169164
40233897,40209993,40186023,40169181
40236535,40233897,40201064,40186023
40236552,40236535,40201097,40201064
40237600,40236552,40201113,40201097
40237617,40237600,40201129,40201113
40238764,40237617,40201129,40201129
40238780,40238764,40201146,40201129
40241713,40238780,40201162,40201146
40266027,40241713,40218071,40201162
40266059,40266027,40233062,40218071
40267141,40266059,40233078,40233062
40267157,40267141,40233095,40233078
40268238,40267157,40233111,40233095
40270696,40268238,40233127,40233111
40271745,40270696,40233127,40233127
40273661,40271745,40233144,40233127
40301744,40273661,40254001,40233144
40301760,40301744,40265027,40254001
40301760,40301760,40265076,40265027
40301776,40301760,40265093,40265076
40301776,40301776,40265125,40265093
40301809,40301776,40265142,40265125
40304201,40301809,40265158,40265142
40305299,40304201,40265191,40265158
40333709,40305299,40285786,40265191
40333824,40333709,40301072,40285786
40333824,40333824,40301088,40301072
40335020,40333824,40301088,40301088
40337313,40335020,40301105,40301088
40338395,40337313,40301105,40301105
40339623,40338395,40301121,40301105
40341360,40339623,40301121,40301121
40365805,40341360,40315785,40301121
40365821,40365805,40333037,40315785
40367050,40365821,40333053,40333037
40367067,40367050,40333070,40333053
40368295,40367067,40333070,40333070
40369410,40368295,40333086,40333070
40371638,40369410,40333086,40333086
40373309,40371638,40333103,40333086
40374964,40373309,40347193,40333103
40401981,40374964,40365019,40347193
40402014,40401981,40365035,40365019
40402046,40402014,40365051,40365035
40402079,40402046,40365051,40365051
40402161,40402079,40365068,40365051
40403030,40402161,40365068,40365068
40405782,40403030,40365084,40365068
40433782,40405782,40388661,40365084
40433799,40433782,40401047,40388661
40434864,40433799,40401080,40401047
40434896,40434864,40401096,40401080
40437501,40434896,40401113,40401096
40438681,40437501,40401129,40401113
40441352,40438681,40401145,40401129
40443105,40441352,40401162,40401145
40465633,40443105,40415219,40401162
40465764,40465633,40433078,40415219
40466763,40465764,40433094,40433078
40468287,40466763,40433111,40433094
40468303,40468287,40433111,40433111
40470745,40468303,40433127,40433111
40470761,40470745,40433127,40433127
40471760,40470761,40433143,40433127
40497713,40471760,40447545,40433143
40497729,40497713,40464977,40447545
40497729,40497729,40465010,40464977
40500432,40497729,40465010,40465010
40500465,40500432,40465010,40465010
40502824,40500465,40465027,40465010
40503808,40502824,40465027,40465027
40505544,40503808,40465043,40465027
40533889,40505544,40483557,40465043
40533921,40533889,40496992,40483557
40533921,40533921,40497008,40496992
40533921,40533921,40497008,40497008
40533987,40533921,40497025,40497008
40533987,40533987,40497041,40497025
40536723,40533987,40497057,40497041
40537772,40536723,40497057,40497057
40566099,40537772,40515457,40497057
40566132,40566099,40533069,40515457
40566231,40566132,40533086,40533069
40568573,40566231,40533102,40533086
40568590,40568573,40533118,40533102
40569589,40568590,40533135,40533118
40571801,40569589,40533135,40533135
40573587,40571801,40533151,40533135
40597966,40573587,40549781,40533151
40598081,40597966,40565067,40549781
40598097,40598081,40565116,40565067
40600276,40598097,40565133,40565116
40601309,40600276,40565166,40565133
40602439,40601309,40565182,40565166
40603373,40602439,40565198,40565182
40605159,40603373,40565231,40565198
40607109,40605159,40581582,40565231
40634044,40607109,40597016,40581582
40634060,40634044,40597049,40597016
40634077,40634060,40597049,40597049
40634191,40634077,40597065,40597049
40634208,40634191,40597082,40597065
40635092,40634208,40597098,40597082
40636354,40635092,40597114,40597098
40666075,40636354,40617660,40597114
40666091,40666075,40633126,40617660
40666222,40666091,40633143,40633126
40668385,40666222,40633159,40633143
40668401,40668385,40633176,40633159
40670498,40668401,40633192,40633176
40671694,40670498,40633208,40633192
40673742,40671694,40633208,40633208
40697696,40673742,40651624,40633208
40697712,40697696,40665075,40651624
40697729,40697712,40665108,40665075
40699891,40697729,40665124,40665108
40699891,40699891,40665124,40665124
40702283,40699891,40665141,40665124
40703332,40702283,40665157,40665141
40705036,40703332,40665174,40665157
40729792,40705036,40681607,40665174
40729825,40729792,40697024,40681607
40729825,40729825,40697040,40697024
40731955,40729825,40697057,40697040
40731971,40731955,40697057,40697057
40734199,40731971,40697057,40697057
40735297,40734199,40697073,40697057
40737165,40735297,40697073,40697073
40765837,40737165,40715718,40697073
40765935,40765837,40729055,40715718
40765935,40765935,40729088,40729055
40766017,40765935,40729088,40729088
40766033,40766017,40729104,40729088
40766066,40766033,40729104,40729104
40768180,40766066,40729120,40729104
40769261,40768180,40729137,40729120
40797868,40769261,40747716,40729137
40797884,40797868,40765116,40747716
40797884,40797884,40765132,40765116
40798916,40797884,40765132,40765132
40801505,40798916,40765149,40765132
40802816,40801505,40765165,40765149
40803930,40802816,40765165,40765165
40805847,40803930,40765181,40765165
40829964,40805847,40780042,40765181
40829980,40829964,40797065,40780042
40831078,40829980,40797097,40797065
40831094,40831078,40797097,40797097
40832585,40831094,40797114,40797097
40833634,40832585,40797130,40797114
40836124,40833634,40797130,40797130
40838303,40836124,40797147,40797130
40839860,40838303,40814317,40797147
40861929,40839860,40829063,40814317
40861962,40861929,40829095,40829063
40864501,40861962,40829095,40829095
40865550,40864501,40829112,40829095
40865566,40865550,40829128,40829112
40868007,40865566,40829145,40829128
40869777,40868007,40829161,40829145
40897728,40869777,40849739,40829161
40897744,40897728,40861044,40849739
40897761,40897744,40861077,40861044
40897875,40897761,40861093,40861077
40897892,40897875,40861093,40861093
40898039,40897892,40861110,40861093
40898908,40898039,40861126,40861110
40901382,40898908,40861143,40861126
40929824,40901382,40882016,40861143
40929841,40929824,40897056,40882016
40931119,40929841,40897073,40897056
40932495,40931119,40897089,40897073
40932511,40932495,40897105,40897089
40934903,40932511,40897105,40897105
40936017,40934903,40897122,40897105
40937967,40936017,40897138,40897122
40962134,40937967,40912048,40897138
40962183,40962134,40929021,40912048
40962363,40962183,40929054,40929021
40964362,40962363,40929054,40929054
40964476,40964362,40929071,40929054
40966770,40964476,40929087,40929071
40967917,40966770,40929087,40929087
40971538,40967917,40929103,40929087
40971653,40971538,40951287,40929103
40998162,40971653,40961052,40951287
40998260,40998162,40961085,40961052
40998359,40998260,40961118,40961085
40998424,40998359,40961134,40961118
40998604,40998424,40961150,40961134
41000360,40998604,40961167,40961150
41000491,41000360,40961183,40961167
41030081,41000491,40983777,40961183
41030146,41030081,40997113,40983777
41030277,41030146,40997163,40997113
41032669,41030277,40997179,40997163
41032784,41032669,40997195,40997179
41033718,41032784,40997212,40997195
41036093,41033718,40997228,40997212
41037945,41036093,40997261,40997228
41062062,41037945,41016777,40997261
41062095,41062062,41029065,41016777
41062111,41062095,41029114,41029065
41064634,41062111,41029130,41029114
41064651,41064634,41029147,41029130
41065748,41064651,41029163,41029147
41068206,41065748,41029179,41029163
41069943,41068206,41029212,41029179
41094142,41069943,41048250,41029212
41094175,41094142,41061046,41048250
41094175,41094175,41061079,41061046
41096927,41094175,41061095,41061079
41097075,41096927,41061112,41061095
41098222,41097075,41061128,41061112
41099434,41098222,41061161,41061128
41102285,41099434,41061177,41061161
41120176,41102285,41085835,41061177
41130203,41120176,41093126,41085835
41130334,41130203,41093159,41093126
41130351,41130334,41093175,41093159
41130531,41130351,41093208,41093175
41130580,41130531,41093224,41093208
41132562,41130580,41093241,41093224
41134889,41132562,41093257,41093241
41162103,41134889,41118128,41093257
41162152,41162103,41129138,41118128
41162299,41162152,41129171,41129138
41164872,41162299,41129187,41129171
41164904,41164872,41129204,41129187
41165953,41164904,41129220,41129204
41168542,41165953,41129236,41129220
41170196,41168542,41129253,41129236
41194035,41170196,41148783,41129253
41194101,41194035,41161087,41148783
41194183,41194101,41161120,41161087
41196608,41194183,41161136,41161120
41197623,41196608,41161153,41161136
41197656,41197623,41161169,41161153
41199901,41197656,41161202,41161169
41201883,41199901,41161218,41161202
41230096,41201883,41183779,41161218
41230129,41230096,41193085,41183779
41230146,41230129,41193118,41193085
41230195,41230146,41193150,41193118
41230260,41230195,41193167,41193150
41230342,41230260,41193183,41193167
41232751,41230342,41193200,41193183
41233619,41232751,41193216,41193200
41245694,41233619,41216072,41193216
41262225,41245694,41229130,41216072
41262258,41262225,41229163,41229130
41263323,41262258,41229195,41229163
41265027,41263323,41229212,41229195
41266076,41265027,41229228,41229212
41268156,41266076,41229244,41229228
41269893,41268156,41229261,41229244
41293634,41269893,41248922,41229261
41293650,41293634,41261111,41248922
41294764,41293650,41261144,41261111
41296337,41294764,41261160,41261144
41297451,41296337,41261177,41261160
41298827,41297451,41261193,41261177
41299827,41298827,41261210,41261193
41301629,41299827,41261226,41261210
41325681,41301629,41276217,41261226
41325713,41325681,41293027,41276217
41325713,41325713,41293044,41293027
41328138,41325713,41293060,41293044
41328155,41328138,41293060,41293060
41330366,41328155,41293060,41293060
41333316,41330366,41293076,41293060
41335101,41333316,41293076,41293076
41361775,41335101,41311738,41293076
41361824,41361775,41324993,41311738
41361857,41361824,41325009,41324993
41361873,41361857,41325025,41325009
41361971,41361873,41325042,41325025
41361971,41361971,41325042,41325042
41362004,41361971,41325058,41325042
41364118,41362004,41325058,41325058
41393641,41364118,41343359,41325058
41393674,41393641,41361136,41343359
41393723,41393674,41361152,41361136
41396345,41393723,41361152,41361152
41397508,41396345,41361168,41361152
41398770,41397508,41361168,41361168
41400031,41398770,41361185,41361168
41401866,41400031,41361185,41361185
41425721,41401866,41376291,41361185
41425754,41425721,41393019,41376291
41425754,41425754,41393035,41393019
41426819,41425754,41393052,41393035
41428326,41426819,41393052,41393052
41429457,41428326,41393052,41393052
41431865,41429457,41393068,41393052
41433733,41431865,41393068,41393068
41461864,41433733,41412172,41393068
41461897,41461864,41425017,41412172
41461914,41461897,41425050,41425017
41461963,41461914,41425050,41425050
41461979,41461963,41425066,41425050
41462045,41461979,41425066,41425066
41464371,41462045,41425082,41425066
41466747,41464371,41425082,41425082
41471252,41466747,41445251,41425082
41493830,41471252,41461078,41445251
41493912,41493830,41461094,41461078
41496173,41493912,41461111,41461094
41496222,41496173,41461127,41461111
41498548,41496222,41461144,41461127
41499777,41498548,41461144,41461144
41501661,41499777,41461160,41461144
41525746,41501661,41477462,41461160
41525762,41525746,41493060,41477462
41525762,41525762,41493076,41493060
41528351,41525762,41493076,41493076
41528367,41528351,41493092,41493076
41529432,41528367,41493092,41493092
41531759,41529432,41493109,41493092
41533479,41531759,41493109,41493109
41557809,41533479,41507346,41493109
41557842,41557809,41525041,41507346
41557842,41557842,41525074,41525041
41560267,41557842,41525074,41525074
41561348,41560267,41525090,41525074
41561430,41561348,41525090,41525090
41563478,41561430,41525090,41525090
41565379,41563478,41525107,41525090
41593756,41565379,41544342,41525107
41593805,41593756,41557006,41544342
41593887,41593805,41557039,41557006
41593903,41593887,41557039,41557039
41594001,41593903,41557056,41557039
41594100,41594001,41557072,41557056
41596131,41594100,41557088,41557072
41597295,41596131,41557088,41557088
41625852,41597295,41577847,41557088
41625885,41625852,41593100,41577847
41625885,41625885,41593117,41593100
41627867,41625885,41593117,41593117
41629014,41627867,41593133,41593117
41630112,41629014,41593149,41593133
41632963,41630112,41593149,41593149
41634699,41632963,41593166,41593149
41657719,41634699,41607436,41593166
41657752,41657719,41625065,41607436
41657752,41657752,41625115,41625065
41658849,41657752,41625131,41625115
41660127,41658849,41625131,41625131
41661258,41660127,41625147,41625131
41662618,41661258,41625147,41625147
41663748,41662618,41625164,41625147
41693747,41663748,41643416,41625164
41693796,41693747,41657014,41643416
41693878,41693796,41657047,41657014
41693895,41693878,41657047,41657047
41693895,41693895,41657063,41657047
41693911,41693895,41657063,41657063
41696270,41693911,41657080,41657063
41697384,41696270,41657080,41657080
41703512,41697384,41676708,41657080
41725811,41703512,41693059,41676708
41725827,41725811,41693075,41693059
41728350,41725827,41693092,41693075
41729415,41728350,41693092,41693092
41730693,41729415,41693108,41693092
41731873,41730693,41693125,41693108
41733659,41731873,41693125,41693125
41757710,41733659,41707690,41693125
41757743,41757710,41725073,41707690
41757825,41757743,41725090,41725073
41758841,41757825,41725106,41725090
41760332,41758841,41725106,41725106
41762576,41760332,41725123,41725106
41763756,41762576,41725123,41725123
41765476,41763756,41725139,41725123
41789823,41765476,41739377,41725139
41789889,41789823,41757022,41739377
41789905,41789889,41757039,41757022
41792526,41789905,41757039,41757039
41792543,41792526,41757055,41757039
41793690,41792543,41757055,41757055
41796000,41793690,41757071,41757055
41797802,41796000,41757071,41757071
41825884,41797802,41775815,41757071
41825917,41825884,41789004,41775815
41825999,41825917,41789037,41789004
41826015,41825999,41789053,41789037
41826081,41826015,41789069,41789053
41826097,41826081,41789086,41789069
41828309,41826097,41789102,41789086
41830996,41828309,41789118,41789102
41857882,41830996,41807960,41789118
41857915,41857882,41825065,41807960
41858013,41857915,41825081,41825065
41860454,41858013,41825098,41825081
41860471,41860454,41825114,41825098
41862896,41860471,41825131,41825114
41864010,41862896,41825131,41825131
41865730,41864010,41825147,41825131
41890191,41865730,41842858,41825147
